"","do.call.rbind..nnpark..1...","do.call.rbind..nnpark..2..."
"1055",45,4199248.66870499
"1056",45,4199248.66893947
"1057",45,4199248.66873855
"1058",45,4199248.66895224
"1059",45,4199248.6687697
"1060",45,4199248.66894543
"1061",45,4199248.66880101
"1062",45,4199248.66895737
"1063",45,4199248.66883316
"1064",45,4199248.66886721
"1065",45,4199248.66904568
"1066",45,4199248.66890035
"1067",45,4199248.66907493
"1068",45,4199248.66893822
"1069",45,4199248.66910932
"1070",45,4199248.66897286
"1071",45,4199248.66914494
"1072",45,4199248.66900797
"1073",45,4199248.6691766
"1074",45,4199248.66921105
"1075",45,4199248.66924204
"1076",45,4199248.66927495
"1077",45,4199248.66930898
"1078",45,4199248.66948991
"1079",45,4199248.66951884
"1080",45,4199248.66972702
"1081",45,4199248.66975436
"1082",45,4199248.66961159
"1083",45,4199248.66968394
"1084",45,4199248.66971793
"1085",45,4199248.66986484
"1086",45,4199248.66989104
"1087",45,4199248.66977512
"1088",45,4199248.66992021
"1089",45,4199248.66980016
"1090",45,4199248.66995121
"1091",45,4199248.66982411
"1092",45,4199248.66998901
"1093",45,4199248.66988113
"1094",45,4199248.66996972
"1095",45,4199248.67000562
"1096",45,4199248.67004018
"1097",45,4199248.67016729
"1098",45,4199248.67007384
"1099",45,4199248.67020832
"1100",45,4199248.67010457
"1101",45,4199248.67023384
"1102",45,4199248.67026634
"1103",45,4199248.67029807
"1104",45,4199248.67032551
"1105",45,4199248.67051324
"1106",45,4199248.67054842
"1107",45,4199248.6703859
"1108",45,4199248.67058069
"1109",45,4199248.67042058
"1110",45,4199248.67044663
"1111",45,4199248.6704751
"1112",45,4199248.67049956
"1113",45,4199248.670533
"1114",45,4199248.67056528
"1115",45,4199248.6706791
"1116",45,4199248.67070847
"1117",45,4199248.67074017
"1118",45,4199248.67077409
"1119",45,4199248.67078505
"1120",45,4199248.6706607
"1121",45,4199248.67079226
"1122",45,4199248.67068824
"1123",45,4199248.67079815
"1124",45,4199248.67080447
"1125",45,4199248.67081067
"1126",45,4199248.67078258
"1127",45,4199248.670818
"1128",45,4199248.67081658
"1129",45,4199248.67082388
"1130",45,4199248.67084562
"1131",45,4199248.67083019
"1132",45,4199248.67087724
"1133",45,4199248.67108755
"1134",45,4199248.67112446
"1135",45,4199248.6711575
"1136",45,4199248.67119541
"1137",45,4199248.67103464
"1138",45,4199248.67106607
"1139",45,4199248.67126751
"1140",45,4199248.67109975
"1141",45,4199248.6713022
"1142",45,4199248.67113128
"1143",45,4199248.67133663
"1144",45,4199248.67116455
"1145",45,4199248.67118803
"1146",45,4199248.67156188
"1147",45,4199248.67159523
"1148",45,4199248.67162568
"1149",45,4199248.671706
"1150",45,4199248.67158339
"1151",45,4199248.67176565
"1152",45,4199248.67160977
"1153",45,4199248.67180148
"1154",45,4199248.67164071
"1155",45,4199248.67183401
"1156",45,4199248.67167523
"1157",45,4199248.67186928
"1158",45,4199248.67170436
"1159",45,4199248.67189783
"1160",45,4199248.67173605
"1161",45,4199248.67193176
"1162",45,4199248.6717695
"1163",45,4199248.671989
"1164",45,4199248.67182515
"1165",45,4199248.67202119
"1166",45,4199248.6718576
"1167",45,4199248.67205299
"1168",45,4199248.67188787
"1169",45,4199248.67208524
"1170",45,4199248.67193194
"1171",45,4199248.67211934
"1172",45,4199248.67195783
"1173",45,4199248.67215412
"1174",45,4199248.6719886
"1175",45,4199248.67218522
"1176",45,4199248.67202087
"1177",45,4199248.67222032
"1178",45,4199248.67205333
"1179",45,4199248.67208511
"1180",45,4199248.67211829
"1181",45,4199248.67214683
"1182",45,4199248.67217853
"1183",45,4199248.67221071
"1184",45,4199248.67255891
"1185",45,4199248.6725941
"1186",45,4199248.67262482
"1187",45,4199248.67252593
"1188",45,4199248.67265999
"1189",45,4199248.6725543
"1190",45,4199248.67269104
"1191",45,4199248.67258521
"1192",45,4199248.67261398
"1193",45,4199248.67264924
"1194",45,4199248.67272955
"1195",45,4199248.67268014
"1196",45,4199248.67276797
"1197",45,4199248.67271058
"1198",45,4199248.67274352
"1199",45,4199248.67277344
"1200",45,4199248.6675903
"1201",45,4199248.66763184
"1202",45,4199248.66816938
"1203",45,4199248.66823527
"1204",45,4199248.66848447
"1205",45,4199248.66851775
"1206",45,4199248.66858022
"1207",45,4199248.66861607
"1208",45,4199248.66864957
"1209",45,4199248.66874632
"1210",45,4199248.66879307
"1211",45,4199248.66882848
"1212",45,4199248.66886324
"1213",45,4199248.66898514
"1214",45,4199248.66896254
"1215",45,4199248.66899937
"1216",45,4199248.66905017
"1217",45,4199248.66908205
"1218",45,4199248.66911382
"1219",45,4199248.67047821
"1220",45,4199248.67034209
"1221",45,4199248.67050964
"1222",45,4199248.67037269
"1223",45,4199248.67054716
"1224",45,4199248.67039982
"1225",45,4199248.67058076
"1226",45,4199248.67043027
"1227",45,4199248.67061975
"1228",45,4199248.67046139
"1229",45,4199248.67065619
"1230",45,4199248.67050129
"1231",45,4199248.67053697
"1232",45,4199248.67057073
"1233",45,4199248.6706045
"1234",45,4199248.67071898
"1235",45,4199248.67063877
"1236",45,4199248.67075341
"1237",45,4199248.67079283
"1238",45,4199248.67067303
"1239",45,4199248.67082511
"1240",45,4199248.67085521
"1241",45,4199248.67092018
"1242",45,4199248.67076912
"1243",45,4199248.6709527
"1244",45,4199248.67080188
"1245",45,4199248.6709868
"1246",45,4199248.67084237
"1247",45,4199248.671019
"1248",45,4199248.67104779
"1249",45,4199248.67107964
"1250",45,4199248.6711121
"1251",45,4199248.67114943
"1252",45,4199248.67118835
"1253",45,4199248.67101229
"1254",45,4199248.67121548
"1255",45,4199248.67104431
"1256",45,4199248.67125729
"1257",45,4199248.6710815
"1258",45,4199248.67129205
"1259",45,4199248.67111261
"1260",45,4199248.67132308
"1261",45,4199248.67136884
"1262",45,4199248.67139576
"1263",45,4199248.6714305
"1264",45,4199248.67146473
"1265",45,4199248.67149854
"1266",45,4199248.67152944
"1267",45,4199248.6715606
"1268",45,4199248.67185843
"1269",45,4199248.67188918
"1270",45,4199248.67192389
"1271",45,4199248.67195887
"1272",45,4199248.67199617
"1273",45,4199248.67199543
"1274",45,4199248.67214742
"1275",45,4199248.67203339
"1276",45,4199248.6721755
"1277",45,4199248.6720697
"1278",45,4199248.67220758
"1279",45,4199248.67210781
"1280",45,4199248.67230214
"1281",45,4199248.67214636
"1282",45,4199248.67232036
"1283",45,4199248.67218332
"1284",45,4199248.67251715
"1285",45,4199248.67255264
"1286",45,4199248.67242952
"1287",45,4199248.67258647
"1288",45,4199248.67246137
"1289",45,4199248.67262228
"1290",45,4199248.67266051
"1291",45,4199248.67254088
"1292",45,4199248.67270113
"1293",45,4199248.67257231
"1294",45,4199248.67273571
"1295",45,4199248.67260837
"1296",45,4199248.67276837
"1297",45,4199248.67264261
"1298",45,4199248.67290925
"1299",45,4199248.67293892
"1300",45,4199248.67296737
"1301",45,4199248.67300567
"1302",45,4199248.67303512
"1303",45,4199248.67294681
"1304",45,4199248.67309382
"1305",45,4199248.67297566
"1306",45,4199248.6731312
"1307",45,4199248.67300427
"1308",45,4199248.67316959
"1309",45,4199248.67320334
"1310",45,4199248.67324023
"1311",45,4199248.67327944
"1312",45,4199248.6731308
"1313",45,4199248.67316876
"1314",45,4199248.6733078
"1315",45,4199248.67320731
"1316",45,4199248.67334054
"1317",45,4199248.67357863
"1318",45,4199248.673406
"1319",45,4199248.67361652
"1320",45,4199248.6734133
"1321",45,4199248.67341978
"1322",45,4199248.67344358
"1323",45,4199248.67347657
"1324",45,4199248.67358254
"1325",45,4199248.6737554
"1326",45,4199248.67361446
"1327",45,4199248.67378832
"1328",45,4199248.67364265
"1329",45,4199248.67382304
"1330",45,4199248.67386136
"1331",45,4199248.67369821
"1332",45,4199248.67373036
"1333",45,4199248.67389659
"1334",45,4199248.67376545
"1335",45,4199248.67392977
"1336",45,4199248.67380141
"1337",45,4199248.67383798
"1338",45,4199248.6738743
"1339",45,4199248.67400953
"1340",45,4199248.67403904
"1341",45,4199248.67406946
"1342",45,4199248.67410919
"1343",45,4199248.67414599
"1344",45,4199248.67422376
"1345",45,4199248.67425594
"1346",45,4199248.67428994
"1347",45,4199248.67411208
"1348",45,4199248.67432019
"1349",45,4199248.67414806
"1350",45,4199248.67434979
"1351",45,4199248.67418404
"1352",45,4199248.67422311
"1353",45,4199248.67438139
"1354",45,4199248.67476494
"1355",45,4199248.67479804
"1356",45,4199248.67482882
"1357",45,4199248.67467549
"1358",45,4199248.67486367
"1359",45,4199248.67470783
"1360",45,4199248.67490049
"1361",45,4199248.67474016
"1362",45,4199248.67493335
"1363",45,4199248.67477822
"1364",45,4199248.67552073
"1365",45,4199248.7164071
"1366",45,4199248.71645998
"1367",45,4199248.71650569
"1368",45,4199248.71656749
"1369",45,4199248.71656406
"1370",45,4199248.71662937
"1371",45,4199248.71662243
"1372",45,4199248.71667913
"1373",45,4199248.71673885
"1374",45,4199248.71672879
"1375",45,4199248.71678632
"1376",45,4199248.71684179
"1377",45,4199248.71727575
"1378",45,4199248.71721221
"1379",45,4199248.71732977
"1380",45,4199248.71726622
"1381",45,4199248.71738212
"1382",45,4199248.71731857
"1383",45,4199248.71743198
"1384",45,4199248.71736853
"1385",45,4199248.71748973
"1386",45,4199248.71742618
"1387",45,4199248.71755451
"1388",45,4199248.71747708
"1389",45,4199248.71760086
"1390",45,4199248.71757391
"1391",45,4199248.71817155
"1392",45,4199248.71822856
"1393",45,4199248.71827584
"1394",45,4199248.71838697
"1395",45,4199248.71883084
"1396",45,4199248.71891356
"1397",45,4199248.71887559
"1398",45,4199248.71896141
"1399",45,4199248.71893839
"1400",45,4199248.71901435
"1401",45,4199248.71899705
"1402",45,4199248.71907134
"1403",45,4199248.71904947
"1404",45,4199248.71912843
"1405",45,4199248.71910396
"1406",45,4199248.71918604
"1407",45,4199248.71915348
"1408",45,4199248.71923389
"1409",45,4199248.71921555
"1410",45,4199248.71929265
"1411",45,4199248.71965085
"1412",45,4199248.7197291
"1413",45,4199248.71970318
"1414",45,4199248.71978071
"1415",45,4199248.71976805
"1416",45,4199248.71983905
"1417",45,4199248.71982608
"1418",45,4199248.71989107
"1419",45,4199248.71988162
"1420",45,4199248.71994869
"1421",45,4199248.71993851
"1422",45,4199248.71999925
"1423",45,4199248.71999695
"1424",45,4199248.7200492
"1425",45,4199248.72006359
"1426",45,4199248.72010366
"1427",45,4199248.72051715
"1428",45,4199248.72057777
"1429",45,4199248.72062783
"1430",45,4199248.72070463
"1431",45,4199248.72068205
"1432",45,4199248.72076485
"1433",45,4199248.72074122
"1434",45,4199248.7208202
"1435",45,4199248.72081698
"1436",45,4199248.72087822
"1437",45,4199248.72087761
"1438",45,4199248.72093503
"1439",45,4199248.72093493
"1440",45,4199248.72099607
"1441",45,4199248.72099255
"1442",45,4199248.72128909
"1443",45,4199248.72135013
"1444",45,4199248.7214063
"1445",45,4199248.72143251
"1446",45,4199248.72149294
"1447",45,4199248.72154714
"1448",45,4199248.72153689
"1449",45,4199248.72160612
"1450",45,4199248.72158954
"1451",45,4199248.72166457
"1452",45,4199248.72172676
"1453",45,4199248.72167349
"1454",45,4199248.72173454
"1455",45,4199248.72179113
"1456",45,4199248.72191456
"1457",45,4199248.7219722
"1458",45,4199248.66940002
"1459",45,4199248.66943519
"1460",45,4199248.67010544
"1461",45,4199248.67245872
"1462",45,4199248.67248632
"1463",45,4199248.6725204
"1464",45,4199248.6726778
"1465",45,4199248.6725475
"1466",45,4199248.67270338
"1467",45,4199248.67273363
"1468",45,4199248.67274448
"1469",45,4199248.67266546
"1470",45,4199248.67269462
"1471",45,4199248.6727349
"1472",45,4199248.67288711
"1473",45,4199248.67277419
"1474",45,4199248.67291862
"1475",45,4199248.67280619
"1476",45,4199248.67294887
"1477",45,4199248.67297971
"1478",45,4199248.67295383
"1479",45,4199248.67296177
"1480",45,4199248.67297015
"1481",45,4199248.67297809
"1482",45,4199248.67298559
"1483",45,4199248.67305925
"1484",45,4199248.67324602
"1485",45,4199248.67309307
"1486",45,4199248.67327893
"1487",45,4199248.67312612
"1488",45,4199248.67330803
"1489",45,4199248.67315831
"1490",45,4199248.67333968
"1491",45,4199248.67319419
"1492",45,4199248.6732247
"1493",45,4199248.6735004
"1494",45,4199248.67352572
"1495",45,4199248.67357987
"1496",45,4199248.67360632
"1497",45,4199248.67889413
"1498",45,4199248.67892816
"1499",45,4199248.67897689
"1500",45,4199248.67903768
"1501",45,4199248.67910198
"1502",45,4199248.67916383
"1503",45,4199248.67922901
"1504",45,4199248.6791876
"1505",45,4199248.67929225
"1506",45,4199248.67923907
"1507",45,4199248.67935954
"1508",45,4199248.6793032
"1509",45,4199248.67946858
"1510",45,4199248.67957615
"1511",45,4199248.67963606
"1512",45,4199248.67988567
"1513",45,4199248.67977289
"1514",45,4199248.67992825
"1515",45,4199248.67985557
"1516",45,4199248.67996837
"1517",45,4199248.67994036
"1518",45,4199248.68001984
"1519",45,4199248.6800157
"1520",45,4199248.68010225
"1521",45,4199248.68007188
"1522",45,4199248.680419
"1523",45,4199248.68037335
"1524",45,4199248.68047468
"1525",45,4199248.68042941
"1526",45,4199248.68052637
"1527",45,4199248.68048635
"1528",45,4199248.68058349
"1529",45,4199248.68054364
"1530",45,4199248.68064112
"1531",45,4199248.6806018
"1532",45,4199248.68069806
"1533",45,4199248.68066821
"1534",45,4199248.68075728
"1535",45,4199248.68072831
"1536",45,4199248.68081529
"1537",45,4199248.68079068
"1538",45,4199248.6808717
"1539",45,4199248.6808478
"1540",45,4199248.68092672
"1541",45,4199248.68090368
"1542",45,4199248.68098348
"1543",45,4199248.68096623
"1544",45,4199248.68103989
"1545",45,4199248.68122992
"1546",45,4199248.68130483
"1547",45,4199248.68128266
"1548",45,4199248.68135564
"1549",45,4199248.68133452
"1550",45,4199248.68140646
"1551",45,4199248.68138533
"1552",45,4199248.68145621
"1553",45,4199248.68143719
"1554",45,4199248.68150702
"1555",45,4199248.68148888
"1556",45,4199248.68154161
"1557",45,4199248.68159769
"1558",45,4199248.68165655
"1559",45,4199248.68170719
"1560",45,4199248.68182134
"1561",45,4199248.68176011
"1562",45,4199248.68187653
"1563",45,4199248.68181722
"1564",45,4199248.68193242
"1565",45,4199248.68249418
"1566",45,4199248.68254499
"1567",45,4199248.68262498
"1568",45,4199248.68259965
"1569",45,4199248.68268227
"1570",45,4199248.68265046
"1571",45,4199248.68274359
"1572",45,4199248.68270653
"1573",45,4199248.68280491
"1574",45,4199248.68279887
"1575",45,4199248.68286922
"1576",45,4199248.68285493
"1577",45,4199248.68294018
"1578",45,4199248.68299537
"1579",45,4199248.68305249
"1580",45,4199248.68310557
"1581",45,4199248.6834675
"1582",45,4199248.68351866
"1583",45,4199248.68360971
"1584",45,4199248.68356543
"1585",45,4199248.68365543
"1586",45,4199248.68361345
"1587",45,4199248.68373434
"1588",45,4199248.68380425
"1589",45,4199248.68389635
"1590",45,4199248.68393056
"1591",45,4199248.68396292
"1592",45,4199248.68398576
"1593",45,4199248.68402127
"1594",45,4199248.68408066
"1595",45,4199248.68412662
"1596",45,4199248.68413988
"1597",45,4199248.68420016
"1598",45,4199248.68440145
"1599",45,4199248.6844542
"1600",45,4199248.68450466
"1601",45,4199248.68455109
"1602",45,4199248.68460681
"1603",45,4199248.68533758
"1604",45,4199248.68540029
"1605",45,4199248.68545724
"1606",45,4199248.68552416
"1607",45,4199248.68559285
"1608",45,4199248.68565627
"1609",45,4199248.68572513
"1610",45,4199248.68578646
"1611",45,4199248.68585216
"1612",45,4199248.68591349
"1613",45,4199248.67312925
"1614",45,4199248.6731316
"1615",45,4199248.67313668
"1616",45,4199248.67314208
"1617",45,4199248.67314871
"1618",45,4199248.67315409
"1619",45,4199248.67316031
"1620",45,4199248.67316653
"1621",45,4199248.67319879
"1622",45,4199248.67322716
"1623",45,4199248.67333173
"1624",45,4199248.67335936
"1625",45,4199248.67350302
"1626",45,4199248.67353744
"1627",45,4199248.67374955
"1628",45,4199248.67370315
"1629",45,4199248.67387379
"1630",45,4199248.67373624
"1631",45,4199248.67390324
"1632",45,4199248.67377216
"1633",45,4199248.67393332
"1634",45,4199248.67380557
"1635",45,4199248.67396162
"1636",45,4199248.6739957
"1637",45,4199248.6740183
"1638",45,4199248.67405269
"1639",45,4199248.67408385
"1640",45,4199248.67453873
"1641",45,4199248.67457943
"1642",45,4199248.67472737
"1643",45,4199248.67490561
"1644",45,4199248.67479044
"1645",45,4199248.67494638
"1646",45,4199248.67481821
"1647",45,4199248.67497625
"1648",45,4199248.67485236
"1649",45,4199248.6750499
"1650",45,4199248.67508744
"1651",45,4199248.67491999
"1652",45,4199248.67503683
